Publishing_Year,Author_Rating_Num,Average_Rating,Rating_Count,Gross_Sales_EUR,Publisher_Revenue_EUR,Adapted_to_Film,Genre_Adventure,Genre_Biography,Genre_Children’s,Genre_Classic,Genre_Dystopian,Genre_Fantasy,Genre_Fiction,Genre_Graphic Novel,Genre_Historical Fiction,Genre_Horror,Genre_Memoir,Genre_Mystery,Genre_Nonfiction,Genre_Philosophy,Genre_Politics,Genre_Romance,Genre_Satire,Genre_Science Fiction,Genre_Thriller,Genre_Young Adult
2000,4,4.13,75469,439.53,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2000,4,4.25,88227,603.98,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2000,2,3.83,101325,1395730.0,837438.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,2,3.92,57468,899.1,539.46,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2000,2,3.8,114917,997.5,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,2,3.97,99311,116.82,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2001,2,3.91,90811,586.04,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,4,4.11,78070,394680.0,236808.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,4,4.01,90071,230840.0,138504.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.92,85683,111870.0,67122.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.62,101436,758.19,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2001,2,3.85,90908,114840.0,68904.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,4,4.29,78903,876660.0,525996.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,2,3.67,59974,105.93,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.94,89733,706820.0,424092.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,4,4.18,97736,322380.0,193428.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2001,2,4.02,116800,1353.2,811.92,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2001,2,3.75,93498,1468790.0,881274.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2001,4,4.04,85277,1032.93,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2001,4,4.15,94506,1320420.0,792252.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,4,4.26,103552,1141140.0,684684.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.94,79264,109.89,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2001,4,4.19,86103,1096780.0,658068.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,4.0,104283,221.76,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.98,99926,263.34,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.59,115855,1576.84,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,4,4.04,111371,687.7,412.62,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,4,4.15,77538,868.55,521.13,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2001,4,4.1,89468,1835330.0,1101198.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2001,2,3.98,75665,598.5,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2001,2,3.78,117657,816.75,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,2,3.99,101016,1125.0,675.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2001,2,4.16,121398,3717.55,2230.53,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,4,4.17,93057,1060820.0,636492.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,2,3.82,68676,466.83,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,2,4.21,120004,2605920.0,1563552.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2002,3,4.47,71271,910860.0,546516.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,2,4.26,118576,4792.5,2875.5,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,4,4.3,91012,542.64,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,2,3.72,131352,1850.7,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,2,4.03,151829,2417.85,1450.71,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,4,4.01,68834,1388770.0,833262.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,4,4.34,63691,169.5,101.7,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2002,2,3.9,131492,1629540.0,977724.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2002,2,3.94,108031,642.85,385.71,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,2,3.81,75275,583830.0,350298.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2002,2,3.82,129807,5603770.0,3362262.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2002,4,4.09,93119,145530.0,87318.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2002,2,3.77,88139,460.46,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2002,2,3.97,83981,105.93,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2002,2,3.73,66713,1094630.0,656778.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2002,2,3.94,60932,316940.0,190164.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,2,3.79,78129,370.76,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.16,86963,1402830.0,841698.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,4,4.18,92952,120780.0,72468.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2003,4,4.24,66406,127.71,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,2,3.6,58428,1015870.0,609522.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,4,4.17,98182,603.98,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,4.07,113718,4270.65,2562.39,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,4,4.36,190300,666.65,399.99,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,4.0,81362,988.9,593.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,4,4.07,101343,5902920.0,3541752.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,4,4.36,71353,108.9,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.81,53384,109.89,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2003,4,4.15,75307,950810.0,570486.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.29,80740,1519830.0,911898.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.32,83664,654.9,392.94,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.12,81326,117.81,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.57,94696,1072.85,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2003,2,3.79,173613,4966390.0,2979834.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2003,2,3.86,79117,466.83,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.75,56548,111870.0,67122.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.83,69504,598410.0,359046.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.8,62840,558.88,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2003,2,3.67,61835,670880.0,402528.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,2,3.82,61361,430.92,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.99,66823,322.92,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,4.05,122502,4473.0,2683.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,4,4.04,94437,394.68,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2003,2,3.69,102206,534.6,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.01,70550,1448.55,869.13,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,2,3.92,82090,162.36,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,2,3.98,112167,648.45,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2003,2,3.99,86062,127.71,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,4,4.06,70454,343.85,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,3.98,118045,658.35,395.01,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2003,2,4.26,95213,476.19,0.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2003,2,3.96,70335,573.85,344.31,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,2,4.03,181323,13178.0,7906.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,2,4.14,136427,1873.08,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2003,2,4.0,151500,7485.24,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2003,3,4.5,3678358,750000000000.0,1000000000.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2003,3,3.8,2470069,1200000000.0,8000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2003,3,4.0,1841165,110000000000.0,200000000.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,2,4.2,352000,150000000.0,2000000.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,2,4.13,199572,2376.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2004,4,4.2,83085,824820.0,494892.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.09,69058,810840.0,486504.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.98,84957,469.43,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.86,82535,154.44,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,4,4.33,79627,1041680.0,625008.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,1,3.43,67438,146.52,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004,1,3.1,62760,322.92,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.91,67937,1251220.0,750732.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,2,3.69,65397,114840.0,68904.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2004,2,3.76,77592,1072.5,643.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,4,4.12,68480,114.84,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.36,75186,1366860.0,820116.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,4.0,113066,1153.35,692.01,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.8,133683,5593.0,3355.8,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.02,74511,1166540.0,699924.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2004,2,3.79,83607,1294540.0,776724.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.68,181000,694.84,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.16,104168,833.91,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004,2,3.95,70737,846940.0,508164.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,2,3.85,63114,970670.0,582402.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2004,2,3.9,79746,462840.0,277704.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.64,69007,331.89,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.27,93296,770.07,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.04,91390,349.83,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,4,4.12,70269,108.9,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,4.18,126864,425.7,255.42,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2004,2,3.95,55236,1208.9,725.34,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,2,4.13,179415,17964.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004,2,3.81,62219,108.9,65.34,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005,4,4.16,96417,343.85,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,3,4.43,87098,1746.6,1047.96,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,2,4.06,373,7814.4,4688.64,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,2,3.68,79662,258.7,155.22,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,2,4.01,169560,5068.8,3041.28,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,2,3.66,78271,544180.0,326508.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,4,4.04,95638,121770.0,73062.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,1,3.41,59843,446880.0,268128.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,4,4.01,58841,107.91,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,2,3.86,94590,909.72,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.12,71379,349.83,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,1,3.39,59932,109.89,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,4,4.12,100513,1611770.0,967062.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.23,97653,1311810.0,787086.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2005,2,3.56,50921,434.91,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,2,3.91,82291,789870.0,473922.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.15,84363,846370.0,507822.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005,4,4.25,72797,770240.0,462144.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005,4,4.2,63335,340860.0,204516.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,2,3.8,86805,343.85,206.31,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,2,3.67,121373,1599.65,959.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,2,3.59,68861,234820.0,140892.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005,2,3.88,89204,1632280.0,979368.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2005,4,4.28,74156,838880.0,503328.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,2,3.77,65428,114840.0,68904.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,4,4.17,95950,314420.0,188652.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.02,58973,139320.0,83592.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,3,4.6,3551966,750000000000.0,1000000000.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,2,3.88,124786,3564.05,2138.43,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,2,4.08,172302,1949.31,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2005,3,4.43,78123,568.86,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,2,4.02,106211,483120.0,289872.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,2,4.0,137639,1572.1,943.26,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.01,82470,1414140.0,848484.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2005,2,3.91,98379,977.55,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,4,4.3,102923,726570.0,435942.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,1,3.48,99170,3955.6,2373.36,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,4,4.34,46551,446.88,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,2,3.64,144591,5933780.0,3560268.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,3,4.4,65477,434.91,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.77,139168,1124240.0,674544.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,4,4.08,78523,127710.0,76626.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,2,3.51,51461,1327320.0,796392.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.14,97501,1717.85,1030.71,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,4.09,102193,1488.27,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,4,4.32,60959,325910.0,195546.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,2,3.59,85873,110880.0,66528.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.08,99390,1470260.0,882156.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.69,110873,3243.5,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,4,4.14,110812,1618.8,971.28,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.84,62135,646920.0,388152.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.16,75436,748440.0,449064.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,2,4.4,434032,100000000000.0,150000000.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,4.14,161001,2045340.0,1227204.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,3,3.66,7104886,1900000000000.0,2960000000.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.16,59333,1680320.0,1008192.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,2,4.17,133271,3035.34,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,4,4.2,58432,107.91,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.89,94282,1097920.0,658752.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2006,3,4.41,75133,778620.0,467172.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.18,129150,350.24,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.62,73994,181.17,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2006,2,3.93,69948,228.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2006,2,4.02,163054,6525.0,3915.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,2,3.71,124371,5841.0,3504.6,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2006,2,3.68,116687,702240.0,421344.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,4,4.01,103844,282.5,169.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2006,4,4.24,63838,1272230.0,763338.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2006,2,4.3,118751,1324570.0,794742.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,2,3.82,150222,10131.55,6078.93,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,2,3.9,156328,15968.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2006,3,4.45,134249,1412170.0,847302.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2006,4,4.16,63100,1330890.0,798534.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2006,2,3.73,195,1698570.0,1019142.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2006,4,4.35,137558,2460.15,1476.09,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2006,4,4.16,90157,340860.0,204516.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2006,4,4.16,37792,226860.0,136116.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,2,3.73,60372,846940.0,508164.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2007,2,3.96,64347,694840.0,416904.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2,4.14,116260,3643.44,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,4,4.14,87335,114840.0,68904.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,2,3.87,60869,107910.0,64746.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2007,4,4.1,61496,563.87,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,4,4.3,97830,694.84,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
